DATE_KEY,INVOICE_NO,PRODUCT_KEY,PRODUCT_DESCRIPTION
20110131,4271,111946,APPLES
20110131,65428,111946,APPLES
20110131,65576,111946,APPLES
20110131,65590,111946,APPLES
20110131,65862,111946,APPLES
20110131,66067,111946,APPLES
20110131,66084,111946,APPLES
20110131,66138,111946,APPLES
20110131,66206,111946,APPLES
20110131,66226,111946,APPLES
20110131,34189,111946,APPLES
20110131,40498,111946,APPLES
20110131,52837,111946,APPLES
20110131,53054,111946,APPLES
20110131,53139,111946,APPLES
20110201,88904,111946,APPLES
20110201,89521,111946,APPLES
20110201,33156,111946,APPLES
20110201,37399,111946,APPLES
20110201,37430,111946,APPLES
20110201,97191,111946,APPLES
20110201,97639,111946,APPLES
20110201,97715,111946,APPLES
20110201,72374,111946,APPLES
20110201,72406,111946,APPLES
20110201,72579,111946,APPLES
20110201,72792,111946,APPLES
20110201,72806,111946,APPLES
20110201,72875,111946,APPLES
20110201,12397,111946,APPLES
20110201,12402,111946,APPLES
20110201,12458,111946,APPLES
20110201,12462,111946,APPLES
20110201,12482,111946,APPLES
20110201,12541,111946,APPLES
20110201,12707,111946,APPLES
20110201,59158,111946,APPLES
20110201,59306,111946,APPLES
20110201,59342,111946,APPLES
20110201,4515,111946,APPLES
20110201,4689,111946,APPLES
20110201,4770,111946,APPLES
20110201,4836,111946,APPLES
20110201,4907,111946,APPLES
20110201,4911,111946,APPLES
20110201,4954,111946,APPLES
20110201,5173,111946,APPLES
20110201,5200,111946,APPLES
20110201,22139,111946,APPLES
20110201,22354,111946,APPLES
20110201,4433,111946,APPLES
20110201,49668,111946,APPLES
20110201,49683,111946,APPLES
20110201,49720,111946,APPLES
20110201,49864,111946,APPLES
20110201,67224,111946,APPLES
20110201,67232,111946,APPLES
20110201,49108,111946,APPLES
20110201,50798,111946,APPLES
20110201,34405,111946,APPLES
20110201,40565,111946,APPLES
20110201,40662,111946,APPLES
20110201,53508,111946,APPLES
20110202,89695,111946,APPLES
20110202,89886,111946,APPLES
20110202,90214,111946,APPLES
20110202,90229,111946,APPLES
20110202,90427,111946,APPLES
20110202,75572,111946,APPLES
20110202,75854,111946,APPLES
20110202,75989,111946,APPLES
20110202,76034,111946,APPLES
20110202,97887,111946,APPLES
20110202,98045,111946,APPLES
20110202,98165,111946,APPLES
20110202,98169,111946,APPLES
20110202,73339,111946,APPLES
20110202,73604,111946,APPLES
20110202,73703,111946,APPLES
20110202,73704,111946,APPLES
20110202,13019,111946,APPLES
20110202,13053,111946,APPLES
20110202,13124,111946,APPLES
20110202,13194,111946,APPLES
20110202,13256,111946,APPLES
20110202,13419,111946,APPLES
20110202,59647,111946,APPLES
20110202,59670,111946,APPLES
20110202,59671,111946,APPLES
20110202,59694,111946,APPLES
20110202,59761,111946,APPLES
20110202,59806,111946,APPLES
20110202,59897,111946,APPLES
20110202,44439,111946,APPLES
20110202,5388,111946,APPLES
20110202,5391,111946,APPLES
20110202,5446,111946,APPLES
20110202,5535,111946,APPLES
20110202,5565,111946,APPLES
20110202,5576,111946,APPLES
20110202,5577,111946,APPLES
20110202,5679,111946,APPLES
20110202,5832,111946,APPLES
20110202,5949,111946,APPLES
20110202,6001,111946,APPLES
20110202,4786,111946,APPLES
20110202,4959,111946,APPLES
20110202,5054,111946,APPLES
20110202,50013,111946,APPLES
20110202,50019,111946,APPLES
20110202,50069,111946,APPLES
20110202,50170,111946,APPLES
20110202,67353,111946,APPLES
20110202,67385,111946,APPLES
20110202,67390,111946,APPLES
20110202,67504,111946,APPLES
20110202,67552,111946,APPLES
20110202,67613,111946,APPLES
20110202,67663,111946,APPLES
20110202,67738,111946,APPLES
20110202,67767,111946,APPLES
20110202,67841,111946,APPLES
20110202,68120,111946,APPLES
20110202,68191,111946,APPLES
20110202,53678,111946,APPLES
20110202,53721,111946,APPLES
20110202,53798,111946,APPLES
20110203,90633,111946,APPLES
20110203,90901,111946,APPLES
20110203,91119,111946,APPLES
20110203,91177,111946,APPLES
20110203,91420,111946,APPLES
20110203,91458,111946,APPLES
20110203,91727,111946,APPLES
20110203,38478,111946,APPLES
20110203,38573,111946,APPLES
20110203,76737,111946,APPLES
20110203,73811,111946,APPLES
20110203,73886,111946,APPLES
20110203,73893,111946,APPLES
20110203,73908,111946,APPLES
20110203,73953,111946,APPLES
20110203,73958,111946,APPLES
20110203,74026,111946,APPLES
20110203,74104,111946,APPLES
20110203,60071,111946,APPLES
20110203,60169,111946,APPLES
20110203,60215,111946,APPLES
20110203,60218,111946,APPLES
20110203,60232,111946,APPLES
20110203,60246,111946,APPLES
20110203,44619,111946,APPLES
20110203,6153,111946,APPLES
20110203,6253,111946,APPLES
20110203,6286,111946,APPLES
20110203,6385,111946,APPLES
20110203,6727,111946,APPLES
20110203,5413,111946,APPLES
20110203,5491,111946,APPLES
20110203,3333,111946,APPLES
20110203,3384,111946,APPLES
20110203,50563,111946,APPLES
20110203,50580,111946,APPLES
20110203,50671,111946,APPLES
20110203,50683,111946,APPLES
20110203,50725,111946,APPLES
20110203,50755,111946,APPLES
20110203,50767,111946,APPLES
20110203,50845,111946,APPLES
20110203,51137,111946,APPLES
20110203,68493,111946,APPLES
20110203,68526,111946,APPLES
20110203,68539,111946,APPLES
20110203,68672,111946,APPLES
20110203,68925,111946,APPLES
20110203,69068,111946,APPLES
20110203,69120,111946,APPLES
20110203,69160,111946,APPLES
20110203,51178,111946,APPLES
20110203,34587,111946,APPLES
20110203,34661,111946,APPLES
20110203,41045,111946,APPLES
20110203,54016,111946,APPLES
20110203,54023,111946,APPLES
20110203,54102,111946,APPLES
20110203,70378,111946,APPLES
20110203,70518,111946,APPLES
20110204,39239,111946,APPLES
20110204,39301,111946,APPLES
20110204,39341,111946,APPLES
20110204,77029,111946,APPLES
20110204,77192,111946,APPLES
20110204,77506,111946,APPLES
20110204,77538,111946,APPLES
20110204,75,111946,APPLES
20110204,99512,111946,APPLES
20110204,99558,111946,APPLES
20110204,99560,111946,APPLES
20110204,99580,111946,APPLES
20110204,99645,111946,APPLES
20110204,99768,111946,APPLES
20110204,99772,111946,APPLES
20110204,74402,111946,APPLES
20110204,74504,111946,APPLES
20110204,74537,111946,APPLES
20110204,74658,111946,APPLES
20110204,74696,111946,APPLES
20110204,74848,111946,APPLES
20110204,14238,111946,APPLES
20110204,14251,111946,APPLES
20110204,14275,111946,APPLES
20110204,14443,111946,APPLES
20110204,14556,111946,APPLES
20110204,14558,111946,APPLES
20110204,14626,111946,APPLES
20110204,14639,111946,APPLES
20110204,14669,111946,APPLES
20110204,60495,111946,APPLES
20110204,60584,111946,APPLES
20110204,60687,111946,APPLES
20110204,60865,111946,APPLES
20110204,60936,111946,APPLES
20110204,44881,111946,APPLES
20110204,44944,111946,APPLES
20110204,44960,111946,APPLES
20110204,7030,111946,APPLES
20110204,7074,111946,APPLES
20110204,23245,111946,APPLES
20110204,23366,111946,APPLES
20110204,5877,111946,APPLES
20110204,5918,111946,APPLES
20110204,5980,111946,APPLES
20110204,3598,111946,APPLES
20110204,51417,111946,APPLES
20110204,51587,111946,APPLES
20110204,51731,111946,APPLES
20110204,51781,111946,APPLES
20110204,69656,111946,APPLES
20110204,69776,111946,APPLES
20110204,69830,111946,APPLES
20110204,70224,111946,APPLES
20110204,32035,111946,APPLES
20110204,54402,111946,APPLES
20110204,70714,111946,APPLES
20110205,92924,111946,APPLES
20110205,92999,111946,APPLES
20110205,93071,111946,APPLES
20110205,93250,111946,APPLES
20110205,93609,111946,APPLES
20110205,40051,111946,APPLES
20110205,77729,111946,APPLES
20110205,77765,111946,APPLES
20110205,77854,111946,APPLES
20110205,77866,111946,APPLES
20110205,77963,111946,APPLES
20110205,78161,111946,APPLES
20110205,78341,111946,APPLES
20110205,78395,111946,APPLES
20110205,249,111946,APPLES
20110205,430,111946,APPLES
20110205,677,111946,APPLES
20110205,708,111946,APPLES
20110205,710,111946,APPLES
20110205,14830,111946,APPLES
20110205,14911,111946,APPLES
20110205,14988,111946,APPLES
20110205,15038,111946,APPLES
20110205,15077,111946,APPLES
20110205,15202,111946,APPLES
20110205,15287,111946,APPLES
20110205,15330,111946,APPLES
20110205,15360,111946,APPLES
20110205,15440,111946,APPLES
20110205,21924,111946,APPLES
20110205,45284,111946,APPLES
20110205,45297,111946,APPLES
20110205,45313,111946,APPLES
20110205,45317,111946,APPLES
20110205,45372,111946,APPLES
20110205,7286,111946,APPLES
20110205,7345,111946,APPLES
20110205,7418,111946,APPLES
20110205,7529,111946,APPLES
20110205,7743,111946,APPLES
20110205,6577,111946,APPLES
20110205,6812,111946,APPLES
20110205,70613,111946,APPLES
20110205,70772,111946,APPLES
20110205,70848,111946,APPLES
20110205,70953,111946,APPLES
20110205,51695,111946,APPLES
20110205,34890,111946,APPLES
20110205,41556,111946,APPLES
20110205,41561,111946,APPLES
20110205,41722,111946,APPLES
20110205,54763,111946,APPLES
20110205,54827,111946,APPLES
20110206,93892,111946,APPLES
20110206,94116,111946,APPLES
20110206,94323,111946,APPLES
20110206,94389,111946,APPLES
20110206,94574,111946,APPLES
20110206,94588,111946,APPLES
20110206,94741,111946,APPLES
20110206,78829,111946,APPLES
20110206,78867,111946,APPLES
20110206,78935,111946,APPLES
20110206,79175,111946,APPLES
20110206,79218,111946,APPLES
20110206,79336,111946,APPLES
20110206,1074,111946,APPLES
20110206,1172,111946,APPLES
20110206,1220,111946,APPLES
20110206,915,111946,APPLES
20110206,75703,111946,APPLES
20110206,75759,111946,APPLES
20110206,75790,111946,APPLES
20110206,76000,111946,APPLES
20110206,61461,111946,APPLES
20110206,61501,111946,APPLES
20110206,61529,111946,APPLES
20110206,61739,111946,APPLES
20110206,45609,111946,APPLES
20110206,45656,111946,APPLES
20110206,45677,111946,APPLES
20110206,8047,111946,APPLES
20110206,8056,111946,APPLES
20110206,8156,111946,APPLES
20110206,8189,111946,APPLES
20110206,23995,111946,APPLES
20110206,24031,111946,APPLES
20110206,24059,111946,APPLES
20110206,24069,111946,APPLES
20110206,24082,111946,APPLES
20110206,24189,111946,APPLES
20110206,24216,111946,APPLES
20110206,24350,111946,APPLES
20110206,24506,111946,APPLES
20110206,7082,111946,APPLES
20110206,7109,111946,APPLES
20110206,7116,111946,APPLES
20110206,7120,111946,APPLES
20110206,7377,111946,APPLES
20110206,52613,111946,APPLES
20110206,52618,111946,APPLES
20110206,52712,111946,APPLES
20110206,52724,111946,APPLES
20110206,52758,111946,APPLES
20110206,52975,111946,APPLES
20110206,71751,111946,APPLES
20110206,71775,111946,APPLES
20110206,71810,111946,APPLES
20110206,71851,111946,APPLES
20110206,72527,111946,APPLES
20110206,72607,111946,APPLES
20110206,49331,111946,APPLES
20110206,51956,111946,APPLES
20110206,52058,111946,APPLES
20110206,52153,111946,APPLES
20110206,34936,111946,APPLES
20110206,35019,111946,APPLES
20110206,55174,111946,APPLES
20110206,55303,111946,APPLES
20110207,80156,111946,APPLES
20110207,1777,111946,APPLES
20110207,2062,111946,APPLES
20110207,2219,111946,APPLES
20110207,31830,111946,APPLES
20110207,76295,111946,APPLES
20110207,76365,111946,APPLES
20110207,76529,111946,APPLES
20110207,76699,111946,APPLES
20110207,76806,111946,APPLES
20110207,76901,111946,APPLES
20110207,16368,111946,APPLES
20110207,16380,111946,APPLES
20110207,16383,111946,APPLES
20110207,16489,111946,APPLES
20110207,16530,111946,APPLES
20110207,16706,111946,APPLES
20110207,16736,111946,APPLES
20110207,16744,111946,APPLES
20110207,16861,111946,APPLES
20110207,61993,111946,APPLES
20110207,62118,111946,APPLES
20110207,62130,111946,APPLES
20110207,62323,111946,APPLES
20110207,62337,111946,APPLES
20110207,45978,111946,APPLES
20110207,45980,111946,APPLES
20110207,45989,111946,APPLES
20110207,46098,111946,APPLES
20110207,8691,111946,APPLES
20110207,8766,111946,APPLES
20110207,8800,111946,APPLES
20110207,8947,111946,APPLES
20110207,9150,111946,APPLES
20110207,9171,111946,APPLES
20110207,24751,111946,APPLES
20110207,24752,111946,APPLES
20110207,24788,111946,APPLES
20110207,24965,111946,APPLES
20110207,25090,111946,APPLES
20110207,7532,111946,APPLES
20110207,7558,111946,APPLES
20110207,53165,111946,APPLES
20110207,53170,111946,APPLES
20110207,53204,111946,APPLES
20110207,53260,111946,APPLES
20110207,53556,111946,APPLES
20110207,73030,111946,APPLES
20110207,73067,111946,APPLES
20110207,73102,111946,APPLES
20110207,73164,111946,APPLES
20110207,73590,111946,APPLES
20110207,52212,111946,APPLES
20110207,52373,111946,APPLES
20110207,35133,111946,APPLES
20110207,55717,111946,APPLES
20110207,72062,111946,APPLES
20110208,96165,111946,APPLES
20110208,96535,111946,APPLES
20110208,96640,111946,APPLES
20110208,96642,111946,APPLES
20110208,41597,111946,APPLES
20110208,41773,111946,APPLES
20110208,41832,111946,APPLES
20110208,80340,111946,APPLES
20110208,80517,111946,APPLES
20110208,80595,111946,APPLES
20110208,80682,111946,APPLES
20110208,80783,111946,APPLES
20110208,2376,111946,APPLES
20110208,2526,111946,APPLES
20110208,2545,111946,APPLES
20110208,2621,111946,APPLES
20110208,2793,111946,APPLES
20110208,2816,111946,APPLES
20110208,31902,111946,APPLES
20110208,31948,111946,APPLES
20110208,17050,111946,APPLES
20110208,17140,111946,APPLES
20110208,17180,111946,APPLES
20110208,17355,111946,APPLES
20110208,17373,111946,APPLES
20110208,17415,111946,APPLES
20110208,17455,111946,APPLES
20110208,17512,111946,APPLES
20110208,46165,111946,APPLES
20110208,46174,111946,APPLES
20110208,46182,111946,APPLES
20110208,9318,111946,APPLES
20110208,9370,111946,APPLES
20110208,9523,111946,APPLES
20110208,9603,111946,APPLES
20110208,9697,111946,APPLES
20110208,9715,111946,APPLES
20110208,9792,111946,APPLES
20110208,9795,111946,APPLES
20110208,9826,111946,APPLES
20110208,9856,111946,APPLES
20110208,9938,111946,APPLES
20110208,25392,111946,APPLES
20110208,25533,111946,APPLES
20110208,25977,111946,APPLES
20110208,7807,111946,APPLES
20110208,7922,111946,APPLES
20110208,7987,111946,APPLES
20110208,73760,111946,APPLES
20110208,73824,111946,APPLES
20110208,73853,111946,APPLES
20110208,74360,111946,APPLES
20110208,42322,111946,APPLES
20110209,97377,111946,APPLES
20110209,97620,111946,APPLES
20110209,97869,111946,APPLES
20110209,41953,111946,APPLES
20110209,42008,111946,APPLES
20110209,42249,111946,APPLES
20110209,42600,111946,APPLES
20110209,80932,111946,APPLES
20110209,81049,111946,APPLES
20110209,81237,111946,APPLES
20110209,81426,111946,APPLES
20110209,3896,111946,APPLES
20110209,77796,111946,APPLES
20110209,77880,111946,APPLES
20110209,77917,111946,APPLES
20110209,77964,111946,APPLES
20110209,17631,111946,APPLES
20110209,17658,111946,APPLES
20110209,17756,111946,APPLES
20110209,17866,111946,APPLES
20110209,17879,111946,APPLES
20110209,17905,111946,APPLES
20110209,17909,111946,APPLES
20110209,18067,111946,APPLES
20110209,18095,111946,APPLES
20110209,62857,111946,APPLES
20110209,63065,111946,APPLES
20110209,63235,111946,APPLES
20110209,10015,111946,APPLES
20110209,10161,111946,APPLES
20110209,10162,111946,APPLES
20110209,10176,111946,APPLES
20110209,10213,111946,APPLES
20110209,10224,111946,APPLES
20110209,10254,111946,APPLES
20110209,10289,111946,APPLES
20110209,10341,111946,APPLES
20110209,10419,111946,APPLES
20110209,10462,111946,APPLES
20110209,10585,111946,APPLES
20110209,26065,111946,APPLES
20110209,26214,111946,APPLES
20110209,26537,111946,APPLES
20110209,26546,111946,APPLES
20110209,26675,111946,APPLES
20110209,8354,111946,APPLES
20110209,54419,111946,APPLES
20110209,54491,111946,APPLES
20110209,54509,111946,APPLES
20110209,54527,111946,APPLES
20110209,54553,111946,APPLES
20110209,54788,111946,APPLES
20110209,54793,111946,APPLES
20110209,74850,111946,APPLES
20110209,75129,111946,APPLES
20110209,75153,111946,APPLES
20110209,75158,111946,APPLES
20110209,75184,111946,APPLES
20110209,75252,111946,APPLES
20110130,36419,111733,ORANGES
20110130,36450,111733,ORANGES
20110130,73526,111733,ORANGES
20110130,73788,111733,ORANGES
20110130,74006,111733,ORANGES
20110130,95405,111733,ORANGES
20110130,95439,111733,ORANGES
20110130,95539,111733,ORANGES
20110130,95591,111733,ORANGES
20110130,95871,111733,ORANGES
20110130,96078,111733,ORANGES
20110130,70946,111733,ORANGES
20110130,70962,111733,ORANGES
20110130,70963,111733,ORANGES
20110130,70991,111733,ORANGES
20110130,71081,111733,ORANGES
20110130,71211,111733,ORANGES
20110130,71223,111733,ORANGES
20110130,71264,111733,ORANGES
20110130,71266,111733,ORANGES
20110130,71433,111733,ORANGES
20110130,10848,111733,ORANGES
20110130,10857,111733,ORANGES
20110130,10983,111733,ORANGES
20110130,11087,111733,ORANGES
20110130,11097,111733,ORANGES
20110130,11110,111733,ORANGES
20110130,11276,111733,ORANGES
20110130,11429,111733,ORANGES
20110130,58089,111733,ORANGES
20110130,58242,111733,ORANGES
20110130,58258,111733,ORANGES
20110130,43841,111733,ORANGES
20110130,3238,111733,ORANGES
20110130,3512,111733,ORANGES
20110130,3596,111733,ORANGES
20110130,20174,111733,ORANGES
20110130,20194,111733,ORANGES
20110130,20200,111733,ORANGES
20110130,20282,111733,ORANGES
20110130,20411,111733,ORANGES
20110130,20520,111733,ORANGES
20110130,20609,111733,ORANGES
20110130,20736,111733,ORANGES
20110130,3933,111733,ORANGES
20110130,10198,111733,ORANGES
20110130,48039,111733,ORANGES
20110130,64350,111733,ORANGES
20110130,64461,111733,ORANGES
20110130,64646,111733,ORANGES
20110130,64870,111733,ORANGES
20110130,64953,111733,ORANGES
20110130,52360,111733,ORANGES
20110131,87410,111733,ORANGES
20110131,88365,111733,ORANGES
20110131,74402,111733,ORANGES
20110131,74671,111733,ORANGES
20110131,74692,111733,ORANGES
20110131,96206,111733,ORANGES
20110131,96319,111733,ORANGES
20110131,96458,111733,ORANGES
20110131,96742,111733,ORANGES
20110131,96764,111733,ORANGES
20110131,96839,111733,ORANGES
20110131,11694,111733,ORANGES
20110131,11845,111733,ORANGES
20110131,11850,111733,ORANGES
20110131,11886,111733,ORANGES
20110131,11963,111733,ORANGES
20110131,44099,111733,ORANGES
20110131,21082,111733,ORANGES
20110131,21123,111733,ORANGES
20110131,21441,111733,ORANGES
20110131,21447,111733,ORANGES
20110131,66226,111733,ORANGES
20110131,50559,111733,ORANGES
20110131,31264,111733,ORANGES
20110131,52867,111733,ORANGES
20110201,88904,111733,ORANGES
20110201,37430,111733,ORANGES
20110201,97028,111733,ORANGES
20110201,97156,111733,ORANGES
20110201,97190,111733,ORANGES
20110201,97485,111733,ORANGES
20110201,97504,111733,ORANGES
20110201,97683,111733,ORANGES
20110201,97715,111733,ORANGES
20110201,72362,111733,ORANGES
20110201,72414,111733,ORANGES
20110201,72474,111733,ORANGES
20110201,72579,111733,ORANGES
20110201,72739,111733,ORANGES
20110201,72924,111733,ORANGES
20110201,12402,111733,ORANGES
20110201,12472,111733,ORANGES
20110201,12481,111733,ORANGES
20110201,12536,111733,ORANGES
20110201,12539,111733,ORANGES
20110201,59448,111733,ORANGES
20110201,59466,111733,ORANGES
20110201,44333,111733,ORANGES
20110201,4761,111733,ORANGES
20110201,4907,111733,ORANGES
20110201,4954,111733,ORANGES
20110201,5173,111733,ORANGES
20110201,5192,111733,ORANGES
20110201,22026,111733,ORANGES
20110201,22062,111733,ORANGES
20110201,22139,111733,ORANGES
20110201,22574,111733,ORANGES
20110201,49636,111733,ORANGES
20110201,66435,111733,ORANGES
20110201,66636,111733,ORANGES
20110201,66718,111733,ORANGES
20110201,67188,111733,ORANGES
20110201,49128,111733,ORANGES
20110201,49167,111733,ORANGES
20110201,40675,111733,ORANGES
20110202,90352,111733,ORANGES
20110202,75572,111733,ORANGES
20110202,75730,111733,ORANGES
20110202,75902,111733,ORANGES
20110202,75954,111733,ORANGES
20110202,75991,111733,ORANGES
20110202,76144,111733,ORANGES
20110202,97887,111733,ORANGES
20110202,98065,111733,ORANGES
20110202,98169,111733,ORANGES
20110202,73116,111733,ORANGES
20110202,73704,111733,ORANGES
20110202,13019,111733,ORANGES
20110202,13053,111733,ORANGES
20110202,13143,111733,ORANGES
20110202,13157,111733,ORANGES
20110202,13194,111733,ORANGES
20110202,59757,111733,ORANGES
20110202,59897,111733,ORANGES
20110202,44439,111733,ORANGES
20110202,5630,111733,ORANGES
20110202,4720,111733,ORANGES
20110202,5102,111733,ORANGES
20110202,50113,111733,ORANGES
20110202,50473,111733,ORANGES
20110202,67353,111733,ORANGES
20110202,67606,111733,ORANGES
20110202,67663,111733,ORANGES
20110202,67765,111733,ORANGES
20110202,67775,111733,ORANGES
20110202,68013,111733,ORANGES
20110202,40894,111733,ORANGES
20110202,31658,111733,ORANGES
20110202,31680,111733,ORANGES
20110202,53678,111733,ORANGES
20110202,53721,111733,ORANGES
20110203,90673,111733,ORANGES
20110203,90698,111733,ORANGES
20110203,91207,111733,ORANGES
20110203,91280,111733,ORANGES
20110203,91340,111733,ORANGES
20110203,91458,111733,ORANGES
20110203,91466,111733,ORANGES
20110203,38623,111733,ORANGES
20110203,38840,111733,ORANGES
20110203,39042,111733,ORANGES
20110203,76678,111733,ORANGES
20110203,60015,111733,ORANGES
20110203,60179,111733,ORANGES
20110203,60276,111733,ORANGES
20110203,60290,111733,ORANGES
20110203,6276,111733,ORANGES
20110203,6385,111733,ORANGES
20110203,6784,111733,ORANGES
20110203,5296,111733,ORANGES
20110203,5413,111733,ORANGES
20110203,5440,111733,ORANGES
20110203,5514,111733,ORANGES
20110203,5593,111733,ORANGES
20110203,3272,111733,ORANGES
20110203,3316,111733,ORANGES
20110203,3333,111733,ORANGES
20110203,3375,111733,ORANGES
20110203,3428,111733,ORANGES
20110203,50779,111733,ORANGES
20110203,51150,111733,ORANGES
20110203,69358,111733,ORANGES
20110203,51178,111733,ORANGES
20110203,34670,111733,ORANGES
20110203,41054,111733,ORANGES
20110203,70295,111733,ORANGES
20110204,39239,111733,ORANGES
20110204,39507,111733,ORANGES
20110204,77320,111733,ORANGES
20110204,99480,111733,ORANGES
20110204,99512,111733,ORANGES
20110204,99637,111733,ORANGES
20110204,99644,111733,ORANGES
20110204,99669,111733,ORANGES
20110204,99772,111733,ORANGES
20110204,99785,111733,ORANGES
20110204,99944,111733,ORANGES
20110204,74537,111733,ORANGES
20110204,74658,111733,ORANGES
20110204,14237,111733,ORANGES
20110204,14238,111733,ORANGES
20110204,14558,111733,ORANGES
20110204,14559,111733,ORANGES
20110204,14569,111733,ORANGES
20110204,14669,111733,ORANGES
20110204,60796,111733,ORANGES
20110204,44809,111733,ORANGES
20110204,44881,111733,ORANGES
20110204,44944,111733,ORANGES
20110204,6939,111733,ORANGES
20110204,23370,111733,ORANGES
20110204,6038,111733,ORANGES
20110204,6103,111733,ORANGES
20110204,6269,111733,ORANGES
20110204,6292,111733,ORANGES
20110204,51417,111733,ORANGES
20110204,51698,111733,ORANGES
20110204,51731,111733,ORANGES
20110204,69519,111733,ORANGES
20110204,69569,111733,ORANGES
20110204,70095,111733,ORANGES
20110204,51423,111733,ORANGES
20110204,32206,111733,ORANGES
20110204,54590,111733,ORANGES
20110205,92787,111733,ORANGES
20110205,92999,111733,ORANGES
20110205,93331,111733,ORANGES
20110205,93682,111733,ORANGES
20110205,39749,111733,ORANGES
20110205,39752,111733,ORANGES
20110205,77761,111733,ORANGES
20110205,77813,111733,ORANGES
20110205,77828,111733,ORANGES
20110205,77854,111733,ORANGES
20110205,77902,111733,ORANGES
20110205,78072,111733,ORANGES
20110205,78395,111733,ORANGES
20110205,426,111733,ORANGES
20110205,710,111733,ORANGES
20110205,14826,111733,ORANGES
20110205,14988,111733,ORANGES
20110205,15029,111733,ORANGES
20110205,15090,111733,ORANGES
20110205,15178,111733,ORANGES
20110205,15202,111733,ORANGES
20110205,15264,111733,ORANGES
20110205,15282,111733,ORANGES
20110205,15360,111733,ORANGES
20110205,15429,111733,ORANGES
20110205,45309,111733,ORANGES
20110205,45313,111733,ORANGES
20110205,45317,111733,ORANGES
20110205,45356,111733,ORANGES
20110205,45372,111733,ORANGES
20110205,7488,111733,ORANGES
20110205,7533,111733,ORANGES
20110205,7543,111733,ORANGES
20110205,6563,111733,ORANGES
20110205,6577,111733,ORANGES
20110205,6587,111733,ORANGES
20110205,6667,111733,ORANGES
20110205,6764,111733,ORANGES
20110205,6871,111733,ORANGES
20110205,70588,111733,ORANGES
20110205,70643,111733,ORANGES
20110205,70657,111733,ORANGES
20110205,70663,111733,ORANGES
20110205,70735,111733,ORANGES
20110205,70772,111733,ORANGES
20110205,70774,111733,ORANGES
20110205,70813,111733,ORANGES
20110205,70848,111733,ORANGES
20110205,51604,111733,ORANGES
20110205,34752,111733,ORANGES
20110205,34890,111733,ORANGES
20110205,41456,111733,ORANGES
20110205,41531,111733,ORANGES
20110205,41649,111733,ORANGES
20110205,41661,111733,ORANGES
20110205,41722,111733,ORANGES
20110205,41769,111733,ORANGES
20110205,54827,111733,ORANGES
20110206,94116,111733,ORANGES
20110206,94245,111733,ORANGES
20110206,40642,111733,ORANGES
20110206,78682,111733,ORANGES
20110206,78837,111733,ORANGES
20110206,78878,111733,ORANGES
20110206,78936,111733,ORANGES
20110206,1148,111733,ORANGES
20110206,1167,111733,ORANGES
20110206,1220,111733,ORANGES
20110206,1293,111733,ORANGES
20110206,1338,111733,ORANGES
20110206,1577,111733,ORANGES
20110206,31714,111733,ORANGES
20110206,31741,111733,ORANGES
20110206,75541,111733,ORANGES
20110206,75641,111733,ORANGES
20110206,75698,111733,ORANGES
20110206,75759,111733,ORANGES
20110206,75900,111733,ORANGES
20110206,75957,111733,ORANGES
20110206,61452,111733,ORANGES
20110206,61479,111733,ORANGES
20110206,61662,111733,ORANGES
20110206,61759,111733,ORANGES
20110206,61803,111733,ORANGES
20110206,45656,111733,ORANGES
20110206,45687,111733,ORANGES
20110206,45717,111733,ORANGES
20110206,45787,111733,ORANGES
20110206,8044,111733,ORANGES
20110206,8047,111733,ORANGES
20110206,8239,111733,ORANGES
20110206,24005,111733,ORANGES
20110206,24082,111733,ORANGES
20110206,24189,111733,ORANGES
20110206,24232,111733,ORANGES
20110206,24263,111733,ORANGES
20110206,24275,111733,ORANGES
20110206,24346,111733,ORANGES
20110206,24506,111733,ORANGES
20110206,7018,111733,ORANGES
20110206,7061,111733,ORANGES
20110206,7109,111733,ORANGES
20110206,7116,111733,ORANGES
20110206,7219,111733,ORANGES
20110206,7278,111733,ORANGES
20110206,7298,111733,ORANGES
20110206,52942,111733,ORANGES
20110206,71751,111733,ORANGES
20110206,71797,111733,ORANGES
20110206,72197,111733,ORANGES
20110206,72355,111733,ORANGES
20110206,72527,111733,ORANGES
20110206,72658,111733,ORANGES
20110206,52122,111733,ORANGES
20110206,41829,111733,ORANGES
20110206,55384,111733,ORANGES
20110207,41007,111733,ORANGES
20110207,41250,111733,ORANGES
20110207,79693,111733,ORANGES
20110207,79799,111733,ORANGES
20110207,80156,111733,ORANGES
20110207,2069,111733,ORANGES
20110207,2083,111733,ORANGES
20110207,76389,111733,ORANGES
20110207,76462,111733,ORANGES
20110207,76513,111733,ORANGES
20110207,76699,111733,ORANGES
20110207,16356,111733,ORANGES
20110207,16647,111733,ORANGES
20110207,16791,111733,ORANGES
20110207,16805,111733,ORANGES
20110207,16880,111733,ORANGES
20110207,61999,111733,ORANGES
20110207,62067,111733,ORANGES
20110207,62323,111733,ORANGES
20110207,8726,111733,ORANGES
20110207,8840,111733,ORANGES
20110207,8947,111733,ORANGES
20110207,9011,111733,ORANGES
20110207,9150,111733,ORANGES
20110207,9165,111733,ORANGES
20110207,24617,111733,ORANGES
20110207,24721,111733,ORANGES
20110207,24827,111733,ORANGES
20110207,24861,111733,ORANGES
20110207,25090,111733,ORANGES
20110207,25164,111733,ORANGES
